Mes,Año,Empresa,Tarifa,Abonados,Ventas,"Ingreso sin CVG","Ingreso con CVG","Precio Medio sin CVG","Precio Medio con CVG",Trimestre,Sistema,Trimestral
"Abril     ",2023,"TOTAL NACIONAL",Residencial,1682471,364947307.98,31254941741,31458520390,85.64,86.2,"II Trimestre",Distribucion,"2023 2"
"Abril     ",2023,CNFL,"Residencial horaria",7574,3673904,270690407,274761950,73.68,74.79,"II Trimestre",Distribucion,"2023 2"
"Abril     ",2023,"TOTAL NACIONAL","Residencial horaria",7574,3673904,270690407,274761950,73.68,74.79,"II Trimestre",Distribucion,"2023 2"
"Abril     ",2023,"Usuarios Directos","Usuarios Directos",16,41159131,1455156512,1518964397,35.35,36.9,"II Trimestre",Generacion,"2023 2"
"Abril     ",2023,CNFL,"Ventas a ICE distribución y a la CNFL",0,283579936,13782270790.76,14506991476.37,48.6,51.16,"II Trimestre",Generacion,"2023 2"
"Abril     ",2023,ICE,"Ventas a ICE distribución y a la CNFL",0,405587116.2,19356474272,20374295720.19,47.72,50.23,"II Trimestre",Generacion,"2023 2"
"Abril     ",2023,"TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL",0,689167052.2,33138745062.76,34881287196.56,48.09,50.61,"II Trimestre",Generacion,"2023 2"
"Abril     ",2023,COOPEALFARORUIZ,"Ventas al servicio de Distribución",0,2171172,106205618.97,111844103.7,48.92,51.51,"II Trimestre",Generacion,"2023 2"
"Abril     ",2023,COOPEGUANACASTE,"Ventas al servicio de Distribución",0,36297907,1706988378.64,1796780445.37,47.03,49.5,"II Trimestre",Generacion,"2023 2"
"Abril     ",2023,COOPELESCA,"Ventas al servicio de Distribución",0,26334806,1280959860.12,1219979104.36,48.64,46.33,"II Trimestre",Generacion,"2023 2"
"Abril     ",2023,COOPESANTOS,"Ventas al servicio de Distribución",0,6656800,346837233.49,365098728.17,52.1,54.85,"II Trimestre",Generacion,"2023 2"
"Abril     ",2023,ESPH,"Ventas al servicio de Distribución",0,43333256,2133410197.79,2245635297.06,49.23,51.82,"II Trimestre",Generacion,"2023 2"
"Abril     ",2023,JASEC,"Ventas al servicio de Distribución",0,50993236,2418589337.78,2545818814.51,47.43,49.92,"II Trimestre",Generacion,"2023 2"
"Abril     ",2023,"TOTAL NACIONAL","Ventas al servicio de Distribución",0,165787177,7992990626.79,8285156493.17,48.21,49.97,"II Trimestre",Generacion,"2023 2"
"Marzo     ",2023,CNFL,"Alumbrado Público",0,5607711.51,319672072.26,319672072.26,57.01,57.01,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPEALFARORUIZ,"Alumbrado Público",0,33571.99,1712842.73,1712842.73,51.02,51.02,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPEGUANACASTE,"Alumbrado Público",0,765664.64,42969099.59,42969099.59,56.12,56.12,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPELESCA,"Alumbrado Público",0,844968.61,45987585.8,45987585.8,54.43,54.43,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPESANTOS,"Alumbrado Público",0,355168,20542991.05,20542991.05,57.84,57.84,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ESPH,"Alumbrado Público",0,649833.2,35532879.49,35532879.49,54.68,54.68,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ICE,"Alumbrado Público",0,12361641.84,717579800.53,717579800.53,58.05,58.05,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,JASEC,"Alumbrado Público",0,1253554.31,70039852.28,70039852.28,55.87,55.87,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,"TOTAL NACIONAL","Alumbrado Público",0,21872114.11,1254037123.72,1254037123.72,57.33,57.33,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,CNFL,"Comercios y servicios",73740,86315132.37,9567063689,9323559240,110.84,108.02,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPEALFARORUIZ,"Comercios y servicios",1114,379496,37318363,37559820,98.34,98.97,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPEGUANACASTE,"Comercios y servicios",15982,21642111.82,2062131808,2010423673,95.28,92.89,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPELESCA,"Comercios y servicios",13905,15824516.43,1520780719,1532040559,96.1,96.81,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPESANTOS,"Comercios y servicios",3838,1737681,271386692,272261962,156.18,156.68,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ESPH,"Comercios y servicios",11395,14297629,1196325733,1146097464,83.67,80.16,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ICE,"Comercios y servicios",103940,77689535,8714926442,8463817706,112.18,108.94,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,JASEC,"Comercios y servicios",15555,14138854,1281674353,1296006567,90.65,91.66,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,"TOTAL NACIONAL","Comercios y servicios",239469,232024955.62,24651607799,24081766991,106.25,103.79,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,CNFL,Industrial,1444,5121429,619871915,604086745,121.03,117.95,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPEALFARORUIZ,Industrial,716,480735,50225495,50548284,104.48,105.15,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPEGUANACASTE,Industrial,223,1514655.07,154069707,150205491,101.72,99.17,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPELESCA,Industrial,1684,4315509.49,431591075,434829086,100.01,100.76,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPESANTOS,Industrial,212,199994,33867970,33976235,169.34,169.89,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ESPH,Industrial,353,3025221,235188218,225311936,77.74,74.48,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ICE,Industrial,3127,9678741,1165870261,1132275403,120.46,116.99,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,JASEC,Industrial,326,3114789.94,272735830,275787081,87.56,88.54,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,"TOTAL NACIONAL",Industrial,8085,27451074.5,2963420471,2907020261,107.95,105.9,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,CNFL,"Media tensión a",230,27700976.25,2210709044,2154523900,79.81,77.78,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPELESCA,"Media tensión a",3,791585.4,65700521,66189712,83,83.62,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPESANTOS,"Media tensión a",7,800367,71147275,71376782,88.89,89.18,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ESPH,"Media tensión a",5,473032,33397110,32002355,70.6,67.65,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ICE,"Media tensión a",567,53562243,3970371819,3855916919,74.13,71.99,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,JASEC,"Media tensión a",28,7773418,521860160,527698044,67.13,67.88,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,"TOTAL NACIONAL","Media tensión a",840,91101621.65,6873185929,6707707712,75.45,73.63,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,CNFL,"Media tensión b",91,23658813,1495856222,1457809035,63.23,61.62,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPELESCA,"Media tensión b",6,5936305.8,410647525,413702611,69.18,69.69,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,JASEC,"Media tensión b",9,8906440,524614807,530490493,58.9,59.56,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ICE,"Media tensión b",148,60906807,3553163214,3450874508,58.34,56.66,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ESPH,"Media tensión b",9,7274990,428228979,410242197,58.86,56.39,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,"TOTAL NACIONAL","Media tensión b",254,99408365.8,5984281768,5852876647,60.2,58.88,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,CNFL,Preferencial,3111,10304011,657491772,640769205,63.81,62.19,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPESANTOS,Preferencial,437,162596,22195458,22266770,136.51,136.95,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ESPH,Preferencial,895,3608252,224864680,215439206,62.32,59.71,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ICE,Preferencial,6810,13312339,1121039196,1088772150,84.21,81.79,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,JASEC,Preferencial,656,1024548,63613971,64357495,62.09,62.82,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,"TOTAL NACIONAL",Preferencial,11909,28411746,2089205077,2031604826,73.53,71.51,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,CNFL,Promocional,37,882967,72215293,70359880,81.79,79.69,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,"TOTAL NACIONAL",Promocional,37,882967,72215293,70359880,81.79,79.69,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,CNFL,Residencial,520287,119998267,9771561917,9523004110,81.43,79.36,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPEALFARORUIZ,Residencial,6216,1464054,118744075,119513428,81.11,81.63,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPEGUANACASTE,Residencial,74619,25013188.76,2148098320,2094105117,85.88,83.72,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPELESCA,Residencial,97287,16211344.79,1365205369,1375303863,84.21,84.84,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,COOPESANTOS,Residencial,46731,6200497,554216127,556000901,89.38,89.67,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ESPH,Residencial,81881,19428172,1514282106,1459468219,77.94,75.12,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,ICE,Residencial,762037,135540624,12223685651,11871848530,90.18,87.59,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,JASEC,Residencial,90742,21653466,1580586819,1598289343,72.99,73.81,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,"TOTAL NACIONAL",Residencial,1679800,345509613.55,29276380384,28597533511,84.73,82.77,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,CNFL,"Residencial horaria",7540,3836363,284178958,276961640,74.08,72.19,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,"TOTAL NACIONAL","Residencial horaria",7540,3836363,284178958,276961640,74.08,72.19,"I Trimestre",Distribucion,"2023 1"
"Marzo     ",2023,"Usuarios Directos","Usuarios Directos",16,45942549,1558865166,1550957120,33.93,33.76,"I Trimestre",Generacion,"2023 1"
"Marzo     ",2023,CNFL,"Ventas a ICE distribución y a la CNFL",0,299143857,14307351034.79,14158143509.24,47.83,47.33,"I Trimestre",Generacion,"2023 1"
"Marzo     ",2023,ICE,"Ventas a ICE distribución y a la CNFL",0,422230140.92,19999910390.02,19791434782.21,47.37,46.87,"I Trimestre",Generacion,"2023 1"
"Marzo     ",2023,"TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL",0,721373997.92,34307261424.81,33949578291.45,47.56,47.06,"I Trimestre",Generacion,"2023 1"
"Marzo     ",2023,COOPEALFARORUIZ,"Ventas al servicio de Distribución",0,2262213,108954054.39,107806968.55,48.16,47.66,"I Trimestre",Generacion,"2023 1"
"Marzo     ",2023,COOPEGUANACASTE,"Ventas al servicio de Distribución",0,36752483,1766036357.52,1747704901.57,48.05,47.55,"I Trimestre",Generacion,"2023 1"
"Marzo     ",2023,COOPELESCA,"Ventas al servicio de Distribución",0,23612844,990352522.96,1000832602.04,41.94,42.39,"I Trimestre",Generacion,"2023 1"
"Marzo     ",2023,COOPESANTOS,"Ventas al servicio de Distribución",0,6499010,325465562.86,321885506.26,50.08,49.53,"I Trimestre",Generacion,"2023 1"
"Marzo     ",2023,ESPH,"Ventas al servicio de Distribución",0,42475993,2019968991.86,1999003527.48,47.56,47.06,"I Trimestre",Generacion,"2023 1"
"Marzo     ",2023,JASEC,"Ventas al servicio de Distribución",0,53547742,2508409981.03,2482370126.99,46.84,46.36,"I Trimestre",Generacion,"2023 1"
"Marzo     ",2023,"TOTAL NACIONAL","Ventas al servicio de Distribución",0,165150285,7719187470.62,7659603632.89,46.74,46.38,"I Trimestre",Generacion,"2023 1"
"Febrero   ",2023,CNFL,"Alumbrado Público",0,5072391.01,292832575.35,292832575.35,57.73,57.73,"I Trimestre",Distribucion,"2023 1"
"Febrero   ",2023,COOPEALFARORUIZ,"Alumbrado Público",0,30191.98,1549150.64,1549150.64,51.31,51.31,"I Trimestre",Distribucion,"2023 1"
"Febrero   ",2023,COOPEGUANACASTE,"Alumbrado Público",0,692061.57,38838495.3,38838495.3,56.12,56.12,"I Trimestre",Distribucion,"2023 1"
"Febrero   ",2023,COOPELESCA,"Alumbrado Público",0,762611.75,41505297.01,41505297.01,54.43,54.43,"I Trimestre",Distribucion,"2023 1"
"Febrero   ",2023,COOPESANTOS,"Alumbrado Público",0,323047,18686454.4,18686454.4,57.84,57.84,"I Trimestre",Distribucion,"2023 1"
"Febrero   ",2023,ESPH,"Alumbrado Público",0,585872.38,32035501.9,32035501.9,54.68,54.68,"I Trimestre",Distribucion,"2023 1"
"Febrero   ",2023,ICE,"Alumbrado Público",0,11163610.08,656774626.26,656774626.26,58.83,58.83,"I Trimestre",Distribucion,"2023 1"
"Febrero   ",2023,JASEC,"Alumbrado Público",0,1132522.11,63277418.97,63277418.97,55.87,55.87,"I Trimestre",Distribucion,"2023 1"
"Febrero   ",2023,"TOTAL NACIONAL","Alumbrado Público",0,19762307.88,1145499519.85,1145499519.85,57.96,57.96,"I Trimestre",Distribucion,"2023 1"
"Febrero   ",2023,CNFL,"Comercios y servicios",73499,84668640.37,9392439980,9152675070,110.93,108.1,"I Trimestre",Distribucion,"2023 1"
"Febrero   ",2023,COOPEALFARORUIZ,"Comercios y servicios",1119,368111,36585876,36822264,99.39,100.03,"I Trimestre",Distribucion,"2023 1"
