"Id Tipo Medición","Tipo Medición",Conformidad,Operación,Provincia,Cantón,Distrito,"Código DTA",Año,X,Y
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"500197.06130000018 "," 1154155.2819999997"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"500266.03390000015 "," 1154012.6089999992"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"500200.34609999973 "," 1154073.4379999992"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"510223.3317 "," 1153394.7579999994"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"509306.63630000036 "," 1154656.443"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"509314.2862999998 "," 1154706.2149999999"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"509249.72119999956 "," 1154607.7640000004"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"509247.50800000038 "," 1154696.2430000007"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"510184.9682 "," 1153548.4800000004"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"510192.64940000046 "," 1153488.7589999996"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"510176.1922000004 "," 1153608.2019999996"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"509100.59109999985 "," 1155524.5969999991"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"509187.0828 "," 1155498.0759999994"
SD,SD,NO,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"509073.25820000004 "," 1155388.5519999992"
SD,SD,NO,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"509083.09609999973 "," 1155444.9609999992"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"501705.69469999988 "," 1153756.0590000004"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"501745.10749999993 "," 1153754.954"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"500936.05069999956 "," 1153804.693"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2020,"500934.95749999955 "," 1153742.7569999993"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2020,"499500.99120000005 "," 1168844.0879999995"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2020,"499324.8097000001 "," 1169031.0059999991"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2020,"499413.44699999969 "," 1168919.2980000004"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2020,"497029.3415000001 "," 1160989.3760000002"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2020,"497082.95639999956 "," 1160765.9590000007"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2020,"497054.5055999998 "," 1160861.0779999997"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2020,"497265.35960000008 "," 1155834.2929999996"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2020,"497262.08239999972 "," 1155922.773"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2020,"497243.45909999963 "," 1155760.193"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2020,"497068.31130000018 "," 1155875.2310000006"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2020,"497173.40189999994 "," 1155830.9829999991"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LA VIRGEN",41002,2020,"490955.43769999966 "," 1152086.0360000003"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LA VIRGEN",41002,2020,"491907.4430999998 "," 1145162.2770000007"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LA VIRGEN",41002,2020,"490976.18840000033 "," 1156089.7420000006"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LA VIRGEN",41002,2020,"491041.84669999965 "," 1155992.3969999999"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LA VIRGEN",41002,2020,"490806.57259999961 "," 1156339.7430000007"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LA VIRGEN",41002,2020,"491048.45579999965 "," 1156149.4480000008"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LA VIRGEN",41002,2020,"490855.78920000046 "," 1156167.1940000001"
SD,SD,NO,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2020,"476456.44820000045 "," 1150720.2970000003"
SD,SD,NO,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2020,"476548.38399999961 "," 1150667.1469999999"
SD,SD,NO,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2020,"476442.27219999954 "," 1150805.4690000005"
SD,SD,NO,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2020,"476488.06410000008 "," 1150518.9829999991"
SD,SD,NO,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2020,"476434.41060000006 "," 1150514.5960000008"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA ISABEL",21603,2020,"477834.98510000017 "," 1155943.0429999996"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA ISABEL",21603,2020,"477733.22180000041 "," 1156016.1040000003"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA ISABEL",21603,2020,"477897.36309999973 "," 1155908.7170000002"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2020,"475808.59389999975 "," 1149618.0580000002"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2020,"475810.68059999961 "," 1149469.852"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,CUREÑA,41005,2020,"506542.24899999984 "," 1183717.2430000007"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,CUREÑA,41005,2020,"503262.61550000031 "," 1186864.4900000002"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,CUREÑA,41005,2020,"503192.59740000032 "," 1187064.6720000003"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,CUREÑA,41005,2020,"502944.79580000043 "," 1181623.0519999992"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,CUREÑA,41005,2020,"502698.68099999987 "," 1181446.0690000001"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,CUREÑA,41005,2020,"502797.12660000008 "," 1181524.6040000003"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2020,"475408.44830000028 "," 1150467.7489999998"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2020,"475476.42329999991 "," 1150595.9969999995"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2020,"475514.58519999962 "," 1150369.2400000002"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2020,"475528.88370000012 "," 1150461.0280000009"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2020,"475418.92100000009 "," 1151341.4839999992"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA ISABEL",21603,2020,"480125.1842 "," 1155967.0879999995"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"471288.53660000023 "," 1156044.0830000006"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"471285.22119999956 "," 1156006.4810000006"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"471285.34520000033 "," 1156155.7919999994"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"471294.03789999988 "," 1156077.2589999996"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"473330.63790000044 "," 1162243.8440000005"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"473269.30939999968 "," 1162199.6510000005"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"473300.99349999987 "," 1162125.5240000002"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"473286.89080000017 "," 1162288.1190000009"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"473321.84819999989 "," 1162200.7170000002"
SD,SD,NO,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"478807.67740000039 "," 1181568.7359999996"
SD,SD,NO,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"478692.72159999982 "," 1181418.3890000004"
SD,SD,NO,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"478940.04239999969 "," 1181570.8650000002"
SD,SD,NO,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"478759.48749999981 "," 1181476.966"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"468927.45569999982 "," 1156343.6420000009"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"469999.25339999981 "," 1156410.1610000003"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"470060.45069999993 "," 1156286.2349999994"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2020,"470044.0672000004 "," 1156329.3839999996"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",MONTERREY,21012,2020,"428363.76790000033 "," 1167000.1119999997"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",MONTERREY,21012,2020,"428407.20569999982 "," 1166837.4279999994"
SD,SD,NO,COOPELESCA,ALAJUELA,"SAN CARLOS",MONTERREY,21012,2020,"428355.31319999974 "," 1167143.92"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",MONTERREY,21012,2020,"428324.52300000004 "," 1167074.3010000009"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",VENADO,21010,2020,"424231.15060000028 "," 1173430.955"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",VENADO,21010,2020,"424941.84179999959 "," 1171680.6559999995"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",MONTERREY,21012,2020,"428384.84269999992 "," 1167657.0779999997"
SD,SD,NO,COOPELESCA,ALAJUELA,"SAN CARLOS",MONTERREY,21012,2020,"428295.54260000028 "," 1167868.5260000005"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",MONTERREY,21012,2020,"428399.94469999988 "," 1167551.9690000005"
SD,SD,NO,COOPELESCA,ALAJUELA,"SAN CARLOS",MONTERREY,21012,2020,"428265.64080000017 "," 1167700.4649999999"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",MONTERREY,21012,2020,"428235.3049999997 "," 1167325.568"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",MONTERREY,21012,2020,"428142.15249999985 "," 1167266.0350000001"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",MONTERREY,21012,2020,"428217.72900000028 "," 1167294.6339999996"
SD,SD,NO,COOPELESCA,ALAJUELA,"SAN CARLOS",VENADO,21010,2020,"422390.55939999968 "," 1168597.0529999994"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",CUTRIS,21011,2020,"443382.1202999996 "," 1159998.3489999995"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",CUTRIS,21011,2020,"443135.92779999971 "," 1160060.693"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",CUTRIS,21011,2020,"444322.74540000036 "," 1160199.2219999991"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",CUTRIS,21011,2020,"444494.79389999993 "," 1160317.2909999993"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",VENADO,21010,2020,"420253.78160000034 "," 1164159.8959999997"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",CUTRIS,21011,2020,"442646.8602 "," 1160861.1760000009"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",CUTRIS,21011,2020,"442365.48620000016 "," 1160827.3589999992"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",CUTRIS,21011,2020,"442500.22030000016 "," 1160884.648"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",CUTRIS,21011,2020,"442988.64010000043 "," 1160356.2510000002"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA FORTUNA",21007,2020,"423437.49930000026 "," 1161548.9220000003"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA FORTUNA",21007,2020,"427254.70519999973 "," 1157507.8890000004"
SD,SD,NO,COOPELESCA,ALAJUELA,"SAN CARLOS","LA FORTUNA",21007,2020,"427255.69979999959 "," 1157460.3259999994"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA FORTUNA",21007,2020,"427317.0036000004 "," 1157459.091"
SD,SD,SÍ,COOPELESCA,CARTAGO,CARTAGO,"LLANO GRANDE",30110,2020,"511315.70469999965 "," 1099178.7860000003"
SD,SD,SÍ,COOPELESCA,CARTAGO,"EL GUARCO",TOBOSI,30803,2020,"501294.26439999975 "," 1087438.3939999994"
SD,SD,SÍ,COOPELESCA,CARTAGO,CARTAGO,ORIENTAL,30101,2020,"509190.6986999996 "," 1090539.5199999996"
SD,SD,NO,COOPELESCA,CARTAGO,OREAMUNO,"SANTA ROSA",30705,2020,"516666.82220000029 "," 1098590.2569999993"
SD,SD,NO,COOPELESCA,CARTAGO,"EL GUARCO","EL TEJAR",30801,2020,"502906.54690000042 "," 1088248.0470000003"
SD,SD,NO,COOPELESCA,CARTAGO,CARTAGO,"GUADALUPE O ARENILLA",30106,2020,"506986.30059999973 "," 1090252.591"
SD,SD,SÍ,COOPELESCA,CARTAGO,CARTAGO,"TIERRA BLANCA",30108,2020,"512521.6782999998 "," 1099641.4749999996"
SD,SD,SÍ,COOPELESCA,CARTAGO,CARTAGO,"SAN NICOLÁS",30104,2020,"507819.27599999961 "," 1092856.1879999992"
M-0001-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,CORREDORES,CORREDOR,61001,2019,"616088.15629999992 "," 956040.00039999932"
M-0002-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,CORREDORES,CORREDOR,61001,2019,"616697.60020000022 "," 956956.41459999979"
M-0003-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,CORREDORES,CORREDOR,61001,2019,"616714.91839999985 "," 957061.53989999928"
M-0004-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,CORREDORES,CORREDOR,61001,2019,"616230.72580000013 "," 957022.58750000037"
M-0005-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,CORREDORES,CORREDOR,61001,2019,"615979.3404000001 "," 957177.84720000066"
M-0006-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GOLFITO,PAVÓN,60704,2019,"608569.55819999985 "," 933551.7265000008"
M-0007-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,CORREDORES,LAUREL,61004,2019,"610847.79349999968 "," 933665.93510000035"
M-0008-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,CORREDORES,LAUREL,61004,2019,"611501.34939999972 "," 933048.24080000073"
M-0009-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,CORREDORES,LAUREL,61004,2019,"613367.0493999999 "," 932588.57819999941"
M-0010-2019,MONOFÁSICO,NO,ICE,PUNTARENAS,CORREDORES,"LA CUESTA",61002,2019,"626512.2182 "," 938289.54790000059"
M-0011-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,CORREDORES,"LA CUESTA",61002,2019,"626865.72460000031 "," 939025.04529999942"
M-0012-2019,MONOFÁSICO,NO,ICE,PUNTARENAS,CORREDORES,CANOAS,61003,2019,"628033.1919 "," 942989.48870000057"
M-0013-2019,MONOFÁSICO,NO,ICE,PUNTARENAS,CORREDORES,CANOAS,61003,2019,"628337.91100000031 "," 942718.30470000021"
M-0014-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,CORREDORES,CANOAS,61003,2019,"627643.44369999971 "," 943710.6035999991"
M-0015-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,CORREDORES,CANOAS,61003,2019,"627443.43400000036 "," 944683.37509999983"
M-0016-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,PUNTARENAS,CÓBANO,60111,2019,"386917.29459999967 "," 1072910.5540999994"
M-0017-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,PUNTARENAS,PAQUERA,60105,2019,"391206.6716 "," 1078362.0103999991"
M-0018-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,PUNTARENAS,PUNTARENAS,PAQUERA,60105,2019,"397642.52269999962 "," 1086036.6316999998"
M-0019-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,PUNTARENAS,PUNTARENAS,PAQUERA,60105,2019,"397466.00569999963 "," 1085679.8511999995"
M-0020-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,PUNTARENAS,PUNTARENAS,PAQUERA,60105,2019,"396205.74729999993 "," 1086154.5801999997"
M-0021-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,PUNTARENAS,PUNTARENAS,PAQUERA,60105,2019,"397931.57780000009 "," 1086230.5037999991"
M-0022-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,PUNTARENAS,LEPANTO,60104,2019,"378236.87559999991 "," 1093043.4828999992"
M-0023-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,PUNTARENAS,PUNTARENAS,LEPANTO,60104,2019,"377371.47599999979 "," 1094691.2491999995"
M-0024-2019,MONOFÁSICO,NO,COOPEGUANACASTE,PUNTARENAS,PUNTARENAS,LEPANTO,60104,2019,"377785.8432 "," 1095932.0916000009"
M-0025-2019,MONOFÁSICO,NO,COOPEGUANACASTE,PUNTARENAS,PUNTARENAS,LEPANTO,60104,2019,"378222.0661000004 "," 1099452.6830000002"
M-0026-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,PUNTARENAS,PUNTARENAS,LEPANTO,60104,2019,"377965.99760000035 "," 1101578.5007000007"
M-0027-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,PUNTARENAS,PUNTARENAS,LEPANTO,60104,2019,"377255.49220000021 "," 1101934.8717999998"
M-0028-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,PUNTARENAS,PUNTARENAS,LEPANTO,60104,2019,"378143.98510000017 "," 1102004.8861999996"
M-0029-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,PUNTARENAS,PUNTARENAS,LEPANTO,60104,2019,"386380.95949999988 "," 1100040.2034000009"
M-0030-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,PUNTARENAS,PUNTARENAS,LEPANTO,60104,2019,"387366.85109999962 "," 1101105.6704999991"
M-0031-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,PUNTARENAS,PUNTARENAS,LEPANTO,60104,2019,"391538.67399999965 "," 1098650.6432000007"
M-0032-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,NANDAYURE,"SANTA RITA",50902,2019,"361593.801 "," 1108685.0417999998"
M-0033-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,NANDAYURE,"SANTA RITA",50902,2019,"361620.20199999958 "," 1109278.9909000006"
M-0034-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,NANDAYURE,"SANTA RITA",50902,2019,"361623.22699999996 "," 1109495.8022000007"
M-0035-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,NANDAYURE,"SANTA RITA",50902,2019,"361243.54590000026 "," 1108274.8658000007"
M-0036-2019,MONOFÁSICO,SÍ,ICE,GUANACASTE,NANDAYURE,PORVENIR,50905,2019,"357060.73350000009 "," 1098338.2248999998"
M-0037-2019,MONOFÁSICO,SÍ,ICE,GUANACASTE,NANDAYURE,BEJUCO,50906,2019,"365324.0831000004 "," 1088848.5963000003"
M-0038-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,HOJANCHA,HOJANCHA,51101,2019,"344391.59399999958 "," 1112695.8142000008"
M-0039-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,HOJANCHA,HOJANCHA,51101,2019,"344086.99490000028 "," 1112743.3779000007"
M-0040-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,HOJANCHA,HOJANCHA,51101,2019,"344479.20139999967 "," 1112417.7507000007"
M-0041-2019,MONOFÁSICO,NO,COOPEGUANACASTE,GUANACASTE,HOJANCHA,HOJANCHA,51101,2019,"344797.15500000026 "," 1112415.2707000002"
M-0042-2019,MONOFÁSICO,SÍ,ICE,GUANACASTE,HOJANCHA,"MONTE ROMO",51102,2019,"348148.89070000034 "," 1106160.3540000003"
M-0043-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,NICOYA,NICOYA,50201,2019,"340376.70849999972 "," 1123315.4147999994"
M-0044-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,NICOYA,NICOYA,50201,2019,"339985.20920000039 "," 1123274.0251000002"
M-0045-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,NICOYA,NICOYA,50201,2019,"340164.75889999978 "," 1122982.2517000008"
M-0046-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,NICOYA,NICOYA,50201,2019,"339923.51130000036 "," 1122472.2067000009"
M-0047-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,NICOYA,NICOYA,50201,2019,"341029.04600000009 "," 1122120.9745000005"
M-0048-2019,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,NICOYA,NICOYA,50201,2019,"341634.99710000027 "," 1122318.5228000004"
M-0049-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GOLFITO,GOLFITO,60701,2019,"592969.8531 "," 953946.24019999988"
M-0050-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GOLFITO,GOLFITO,60701,2019,"592797.15909999982 "," 954392.68370000087"
M-0051-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GOLFITO,GOLFITO,60701,2019,"592946.58210000023 "," 954514.67430000007"
M-0052-2019,MONOFÁSICO,NO,ICE,PUNTARENAS,GOLFITO,GOLFITO,60701,2019,"593101.8158 "," 954000.72639999911"
M-0053-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GOLFITO,GUAYCARÁ,60703,2019,"602525.54420000035 "," 960061.5820000004"
M-0054-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GOLFITO,GUAYCARÁ,60703,2019,"602715.16870000027 "," 959928.21790000051"
M-0055-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GOLFITO,GUAYCARÁ,60703,2019,"602869.55460000038 "," 959803.61600000039"
M-0057-2019,MONOFÁSICO,NO,ICE,PUNTARENAS,OSA,"BAHÍA DRAKE",60506,2019,"540495.26190000027 "," 963614.8366"
M-0058-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,"PUERTO JIMÉNEZ","PUERTO JIMÉNEZ",61301,2019,"576362.34200000018 "," 943888.36280000024"
M-0059-2019,MONOFÁSICO,NO,ICE,PUNTARENAS,"PUERTO JIMÉNEZ","PUERTO JIMÉNEZ",61301,2019,"576214.34949999955 "," 943536.40249999985"
M-0060-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,"PUERTO JIMÉNEZ","PUERTO JIMÉNEZ",61301,2019,"576813.66060000006 "," 943920.14310000092"
M-0061-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,OSA,"PIEDRAS BLANCAS",60505,2019,"583788.94330000039 "," 971506.56919999979"
M-0062-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,OSA,PALMAR,60502,2019,"559831.477 "," 990967.1428999994"
M-0063-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,OSA,PALMAR,60502,2019,"559997.76099999994 "," 990805.92019999959"
M-0064-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,OSA,"PUERTO CORTÉS",60501,2019,"552398.1791000003 "," 990818.58669999987"
M-0065-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,OSA,"PUERTO CORTÉS",60501,2019,"551296.72090000007 "," 993127.48159999959"
M-0066-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,OSA,"PUERTO CORTÉS",60501,2019,"551614.82660000026 "," 992007.57010000013"
M-0067-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,OSA,"PUERTO CORTÉS",60501,2019,"552446.28000000026 "," 992730.82039999962"
M-0068-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,OSA,"BAHÍA BALLENA",60504,2019,"528429.9550999999 "," 1013983.5533000007"
M-0069-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,OSA,"BAHÍA BALLENA",60504,2019,"527638.17769999988 "," 1013162.3954000007"
M-0070-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,QUEPOS,SAVEGRE,60602,2019,"504666.23589999974 "," 1031664.9933000002"
M-0071-2019,MONOFÁSICO,SÍ,ICE,PUNTARENAS,QUEPOS,SAVEGRE,60602,2019,"504155.56209999975 "," 1030657.4385000002"
M-0072-2019,MONOFÁSICO,NO,ICE,PUNTARENAS,QUEPOS,NARANJITO,60603,2019,"488728.96719999984 "," 1047419.2200000007"
