"Mes Cód",Expediente,Resolución,"Fecha de Publicación",Mes,Año,Empresa,"Tipo Tarifa","Descripción Tarifa",Bloque,Tarifa,Pliego
6,ET-036-2023,RE-0099-IE-2023,28-08-2023,"Junio     ",2024,ICE,T-VE,"Tarifa en centros de recarga rápida","b. Por minuto de recarga de energía",137,"Gaceta 156, Alcance 163"
6,ET-036-2023,RE-0099-IE-2023,28-08-2023,"Junio     ",2024,COOPEGUANACASTE,T-BE,"Tarifa en centros de recarga en planteles para autobuses electricos","b. Consumo de Energía cada kWh",52.87,"Gaceta 156, Alcance 163"
6,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Junio     ",2024,COOPESANTOS,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Valle",54.32,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPEALFARORUIZ,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",35532,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPEGUANACASTE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",65468,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPEGUANACASTE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",29022,"Gaceta 169, Alcance 174"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-RE,RESIDENCIAL,"b. Bloque 0-140 kWh",71.56,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-RE,RESIDENCIAL,"a. Bloque 0-140 kWh",1462.74,"Gaceta 237, Alcance 257"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPEGUANACASTE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",78986,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPEGUANACASTE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",40145,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPESANTOS,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",129204,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPESANTOS,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",82017,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPESANTOS,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",12699,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPESANTOS,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",96347,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPEALFARORUIZ,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",97902,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPEALFARORUIZ,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",81168,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPEALFARORUIZ,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",5353,"Gaceta 169, Alcance 174"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-RE,RESIDENCIAL,"j.b. Por consumo de energía (kWh)",76.07,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-RE,RESIDENCIAL,"j. Bloque mayor a 371 kWh",127.11,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-REH,"Residencial horaria","Periodo Noche",82.94,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-RE,RESIDENCIAL,"j.c. Por consumo de Potencia (kW)",12571.65,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-REH,"Residencial horaria","Periodo Valle",113.7,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-RE,RESIDENCIAL,"j.a.Por consumo de energía (kWh)",10101.88,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-RE,RESIDENCIAL,"e. Bloque 196-250 kWh",4089.71,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-REH,"Residencial horaria","Periodo Punta",165.47,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-RE,RESIDENCIAL,"h. Bloque 251-370 kWh",109.34,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-RE,RESIDENCIAL,"d. Bloque 141-195 kWh",80.92,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-RE,RESIDENCIAL,"c. Bloque 141-195 kWh",2758.32,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-RE,RESIDENCIAL,"i. Bloque mayor a 371 kWh",10101.88,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-RE,RESIDENCIAL,"f. Bloque 196-250 kWh",94.07,"Gaceta 237, Alcance 257"
6,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Junio     ",2024,ICE,T-RE,RESIDENCIAL,"g. Bloque 251-370 kWh",5027.07,"Gaceta 237, Alcance 257"
6,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Junio     ",2024,COOPEGUANACASTE,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Noche",33.89,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,ICE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",31756,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,ICE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",39152,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,CNFL,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",5918,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,ICE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",129204,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,CNFL,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",53294,"Gaceta 169, Alcance 174"
6,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Junio     ",2024,COOPEALFARORUIZ,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Punta",71.01,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,ICE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",96347,"Gaceta 169, Alcance 174"
6,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Junio     ",2024,COOPEALFARORUIZ,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Valle",54.36,"Gaceta 169, Alcance 174"
6,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Junio     ",2024,COOPESANTOS,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Noche",33.81,"Gaceta 169, Alcance 174"
6,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Junio     ",2024,COOPEGUANACASTE,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Valle",55.84,"Gaceta 169, Alcance 174"
6,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Junio     ",2024,COOPEGUANACASTE,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Punta",68.23,"Gaceta 169, Alcance 174"
6,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Junio     ",2024,COOPEALFARORUIZ,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Noche",33.63,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,JASEC,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",79355,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,JASEC,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",91569,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,JASEC,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",87809,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPELESCA,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",121036,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPELESCA,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",31756,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPELESCA,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",96347,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,COOPELESCA,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",98516,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,ESPH,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",8753,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,CNFL,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",96347,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,CNFL,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",129204,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,ESPH,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",74038,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,ESPH,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",64701,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,ESPH,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",43026,"Gaceta 169, Alcance 174"
6,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Junio     ",2024,JASEC,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",24297,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,JASEC,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",24297,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,ESPH,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",64701,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,ESPH,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",43026,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,CNFL,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",96347,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,ESPH,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",74038,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,CNFL,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",129204,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,ESPH,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",8753,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPELESCA,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",98516,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPELESCA,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",96347,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPELESCA,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",31756,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPELESCA,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",121036,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,JASEC,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",87809,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,JASEC,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",91569,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,JASEC,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",79355,"Gaceta 169, Alcance 174"
5,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Mayo      ",2024,COOPEGUANACASTE,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Punta",68.23,"Gaceta 169, Alcance 174"
5,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Mayo      ",2024,COOPEGUANACASTE,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Valle",55.84,"Gaceta 169, Alcance 174"
5,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Mayo      ",2024,COOPEALFARORUIZ,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Valle",54.36,"Gaceta 169, Alcance 174"
5,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Mayo      ",2024,COOPEALFARORUIZ,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Noche",33.63,"Gaceta 169, Alcance 174"
5,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Mayo      ",2024,COOPESANTOS,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Noche",33.81,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,ICE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",96347,"Gaceta 169, Alcance 174"
5,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Mayo      ",2024,COOPEALFARORUIZ,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Punta",71.01,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,CNFL,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",53294,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,ICE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",129204,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,CNFL,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",5918,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,ICE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",31756,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,ICE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",39152,"Gaceta 169, Alcance 174"
5,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Mayo      ",2024,COOPEGUANACASTE,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Noche",33.89,"Gaceta 169, Alcance 174"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-RE,RESIDENCIAL,"g. Bloque 251-370 kWh",5027.07,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-RE,RESIDENCIAL,"i. Bloque mayor a 371 kWh",10101.88,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-RE,RESIDENCIAL,"c. Bloque 141-195 kWh",2758.32,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-RE,RESIDENCIAL,"d. Bloque 141-195 kWh",80.92,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-RE,RESIDENCIAL,"f. Bloque 196-250 kWh",94.07,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-RE,RESIDENCIAL,"h. Bloque 251-370 kWh",109.34,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-REH,"Residencial horaria","Periodo Punta",165.47,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-RE,RESIDENCIAL,"e. Bloque 196-250 kWh",4089.71,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-RE,RESIDENCIAL,"j.c. Por consumo de Potencia (kW)",12571.65,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-REH,"Residencial horaria","Periodo Valle",113.7,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-REH,"Residencial horaria","Periodo Noche",82.94,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-RE,RESIDENCIAL,"j. Bloque mayor a 371 kWh",127.11,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-RE,RESIDENCIAL,"j.b. Por consumo de energía (kWh)",76.07,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-RE,RESIDENCIAL,"j.a.Por consumo de energía (kWh)",10101.88,"Gaceta 237, Alcance 257"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPEALFARORUIZ,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",5353,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPESANTOS,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",96347,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPEALFARORUIZ,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",81168,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPEALFARORUIZ,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",97902,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPESANTOS,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",12699,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPESANTOS,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",82017,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPESANTOS,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",129204,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPEGUANACASTE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",40145,"Gaceta 169, Alcance 174"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-RE,RESIDENCIAL,"a. Bloque 0-140 kWh",1462.74,"Gaceta 237, Alcance 257"
5,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Mayo      ",2024,ICE,T-RE,RESIDENCIAL,"b. Bloque 0-140 kWh",71.56,"Gaceta 237, Alcance 257"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPEALFARORUIZ,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa IV",35532,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPEGUANACASTE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa I",29022,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPEGUANACASTE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa III",78986,"Gaceta 169, Alcance 174"
5,"ET-049-2023 ",RE-0105-IE-2023,14-09-2023,"Mayo      ",2024,COOPESANTOS,T-TCVE,"Tarifa máxima para la compra-venta de excedentes de energía","Periodo Valle",54.32,"Gaceta 169, Alcance 174"
5,ET-047-2023,RE-0103-IE-2023,14-09-2023,"Mayo      ",2024,COOPEGUANACASTE,T-TCI,"Tarifa para los costos de interconeción 
excedentes de energía (colones/kWh)","Etapa II",65468,"Gaceta 169, Alcance 174"
5,ET-036-2023,RE-0099-IE-2023,28-08-2023,"Mayo      ",2024,COOPEGUANACASTE,T-BE,"Tarifa en centros de recarga en planteles para autobuses electricos","b. Consumo de Energía cada kWh",52.87,"Gaceta 156, Alcance 163"
5,ET-036-2023,RE-0099-IE-2023,28-08-2023,"Mayo      ",2024,ICE,T-VE,"Tarifa en centros de recarga rápida","b. Por minuto de recarga de energía",137,"Gaceta 156, Alcance 163"
5,ET-036-2023,RE-0099-IE-2023,28-08-2023,"Mayo      ",2024,COOPELESCA,T-BE,"Tarifa en centros de recarga en planteles para autobuses electricos","b. Consumo de Energía cada kWh",52.87,"Gaceta 156, Alcance 163"
5,ET-036-2023,RE-0099-IE-2023,28-08-2023,"Mayo      ",2024,COOPESANTOS,T-BE,"Tarifa en centros de recarga en planteles para autobuses electricos","b. Consumo de Energía cada kWh",52.87,"Gaceta 156, Alcance 163"
5,ET-036-2023,RE-0099-IE-2023,28-08-2023,"Mayo      ",2024,ESPH,T-BE,"Tarifa en centros de recarga en planteles para autobuses electricos","b. Consumo de Energía cada kWh",52.87,"Gaceta 156, Alcance 163"
5,ET-036-2023,RE-0099-IE-2023,28-08-2023,"Mayo      ",2024,CNFL,T-VE,"Tarifa en centros de recarga rápida","b. Por minuto de recarga de energía",137,"Gaceta 156, Alcance 163"
5,ET-036-2023,RE-0099-IE-2023,28-08-2023,"Mayo      ",2024,COOPEALFARORUIZ,T-BE,"Tarifa en centros de recarga en planteles para autobuses electricos","b. Consumo de Energía cada kWh",52.87,"Gaceta 156, Alcance 163"
5,ET-071-2023,RE-0152-IE-2023,05-12-2023,"Mayo      ",2024,CNFL,T-TPDx,"Tarifa de peajes de distribución ","Por Energía transportada",1.7,"Gaceta 225, Alcance 239"
5,"ET-033-2022 ","RE-0039-IE-2022 ",27-06-2022,"Mayo      ",2024,JASEC,T-TPDx,"Tarifa de peajes de distribución ","Por Energía transportada",0.85,"Gaceta 119, Alcance 129"
5,ET-036-2023,RE-0099-IE-2023,28-08-2023,"Mayo      ",2024,JASEC,T-BE,"Tarifa en centros de recarga en planteles para autobuses electricos","b. Consumo de Energía cada kWh",52.87,"Gaceta 156, Alcance 163"
5,ET-036-2023,RE-0099-IE-2023,28-08-2023,"Mayo      ",2024,CNFL,T-BE,"Tarifa en centros de recarga en planteles para autobuses electricos","b. Consumo de Energía cada kWh",52.87,"Gaceta 156, Alcance 163"
5,ET-082-2023,RE-0161-IE-2023,18-12-2023,"Mayo      ",2024,ICE,T-TPDx,"Tarifa de peajes de distribución ","Por Energía transportada",0.89,"Gaceta 234, Alcance 253"
